distrito,ano,concelho,acidentes_com_vitimas,vitimas_mortais,feridos_graves,feridos_leves,total_vitimas,indice_gravidade,source_file
Aveiro,2013,Agueda,174,4,21,210,235,2.3,Aveiro 2013- vítimas a 30 dias.pdf
Aveiro,2013,Albergaria-a-Velha,116,3,7,134,144,2.6,Aveiro 2013- vítimas a 30 dias.pdf
Aveiro,2013,Anadia,107,2,2,125,129,1.9,Aveiro 2013- vítimas a 30 dias.pdf
Aveiro,2013,Arouca,49,2,3,58,63,4.1,Aveiro 2013- vítimas a 30 dias.pdf
Aveiro,2013,Aveiro,333,8,16,393,417,2.4,Aveiro 2013- vítimas a 30 dias.pdf
Aveiro,2013,Castelo de Paiva,33,0,2,42,44,0.0,Aveiro 2013- vítimas a 30 dias.pdf
Aveiro,2013,Espinho,91,1,3,107,111,1.1,Aveiro 2013- vítimas a 30 dias.pdf
Aveiro,2013,Estarreja,99,1,6,112,119,1.0,Aveiro 2013- vítimas a 30 dias.pdf
Aveiro,2013,Ilhavo,147,4,7,160,171,2.7,Aveiro 2013- vítimas a 30 dias.pdf
Aveiro,2013,Mealhada,77,3,8,95,106,3.9,Aveiro 2013- vítimas a 30 dias.pdf
Aveiro,2013,Murtosa,40,0,0,47,47,0.0,Aveiro 2013- vítimas a 30 dias.pdf
Aveiro,2013,Oliveira de Azemeis,168,6,11,213,230,3.6,Aveiro 2013- vítimas a 30 dias.pdf
Aveiro,2013,Oliveira do Bairro,92,2,4,110,116,2.2,Aveiro 2013- vítimas a 30 dias.pdf
Aveiro,2013,Ovar,189,3,14,222,239,1.6,Aveiro 2013- vítimas a 30 dias.pdf
Aveiro,2013,Santa Maria da Feira,483,5,15,614,634,1.0,Aveiro 2013- vítimas a 30 dias.pdf
Aveiro,2013,Sao Joao da Madeira,56,0,8,63,71,0.0,Aveiro 2013- vítimas a 30 dias.pdf
Aveiro,2013,Sever do Vouga,51,3,1,58,62,5.9,Aveiro 2013- vítimas a 30 dias.pdf
Aveiro,2013,Vagos,96,2,3,115,120,2.1,Aveiro 2013- vítimas a 30 dias.pdf
Aveiro,2013,Vale de Cambra,69,3,1,79,83,4.3,Aveiro 2013- vítimas a 30 dias.pdf
Beja,2013,Aljustrel,32,1,8,42,51,3.1,Beja 2013- vítimas a 30 dias.pdf
Beja,2013,Almodovar,30,4,2,30,36,13.3,Beja 2013- vítimas a 30 dias.pdf
Beja,2013,Alvito,4,0,1,4,5,0.0,Beja 2013- vítimas a 30 dias.pdf
Beja,2013,Barrancos,2,0,0,2,2,0.0,Beja 2013- vítimas a 30 dias.pdf
Beja,2013,Beja,77,6,16,87,109,7.8,Beja 2013- vítimas a 30 dias.pdf
Beja,2013,Castro Verde,22,1,4,26,31,4.5,Beja 2013- vítimas a 30 dias.pdf
Beja,2013,Cuba,8,0,2,8,10,0.0,Beja 2013- vítimas a 30 dias.pdf
Beja,2013,Ferreira do Alentejo,23,2,1,26,29,8.7,Beja 2013- vítimas a 30 dias.pdf
Beja,2013,Mertola,28,2,1,34,37,7.1,Beja 2013- vítimas a 30 dias.pdf
Beja,2013,Moura,20,1,4,20,25,5.0,Beja 2013- vítimas a 30 dias.pdf
Beja,2013,Odemira,74,4,8,82,94,5.4,Beja 2013- vítimas a 30 dias.pdf
Beja,2013,Ourique,45,10,9,59,78,22.2,Beja 2013- vítimas a 30 dias.pdf
Beja,2013,Serpa,40,2,6,41,49,5.0,Beja 2013- vítimas a 30 dias.pdf
Beja,2013,Vidigueira,15,0,1,17,18,0.0,Beja 2013- vítimas a 30 dias.pdf
Braga,2013,Amares,59,2,3,67,72,3.4,Braga 2013- vítimas a 30 dias.pdf
Braga,2013,Barcelos,339,6,11,436,453,1.8,Braga 2013- vítimas a 30 dias.pdf
Braga,2013,Braga,555,6,52,657,715,1.1,Braga 2013- vítimas a 30 dias.pdf
Braga,2013,Cabeceiras de Basto,39,0,0,52,52,0.0,Braga 2013- vítimas a 30 dias.pdf
Braga,2013,Celorico de Basto,57,1,4,70,75,1.8,Braga 2013- vítimas a 30 dias.pdf
Braga,2013,Esposende,141,3,4,186,193,2.1,Braga 2013- vítimas a 30 dias.pdf
Braga,2013,Fafe,149,6,8,193,207,4.0,Braga 2013- vítimas a 30 dias.pdf
Braga,2013,Guimaraes,490,8,19,598,625,1.6,Braga 2013- vítimas a 30 dias.pdf
Braga,2013,Povoa de Lanhoso,93,2,4,117,123,2.2,Braga 2013- vítimas a 30 dias.pdf
Braga,2013,Terras de Bouro,22,1,3,21,25,4.5,Braga 2013- vítimas a 30 dias.pdf
Braga,2013,Vieira do Minho,37,1,2,46,49,2.7,Braga 2013- vítimas a 30 dias.pdf
Braga,2013,Vila Nova de Famalicao,496,13,29,637,679,2.6,Braga 2013- vítimas a 30 dias.pdf
Braga,2013,Vila Verde,139,2,5,180,187,1.4,Braga 2013- vítimas a 30 dias.pdf
Braga,2013,Vizela,90,1,4,102,107,1.1,Braga 2013- vítimas a 30 dias.pdf
Bragança,2013,Alfandega da Fe,13,0,0,13,13,0.0,Bragança 2013- vítimas a 30 dias.pdf
Bragança,2013,Braganca,91,3,9,111,123,3.3,Bragança 2013- vítimas a 30 dias.pdf
Bragança,2013,Carrazeda de Ansiaes,20,2,1,20,23,10.0,Bragança 2013- vítimas a 30 dias.pdf
Bragança,2013,Freixo Espada a Cinta,6,0,4,5,9,0.0,Bragança 2013- vítimas a 30 dias.pdf
Bragança,2013,Macedo de Cavaleiros,32,0,7,41,48,0.0,Bragança 2013- vítimas a 30 dias.pdf
Bragança,2013,Miranda do Douro,14,0,3,15,18,0.0,Bragança 2013- vítimas a 30 dias.pdf
Bragança,2013,Mirandela,84,1,16,112,129,1.2,Bragança 2013- vítimas a 30 dias.pdf
Bragança,2013,Mogadouro,26,2,8,22,32,7.7,Bragança 2013- vítimas a 30 dias.pdf
Bragança,2013,Torre de Moncorvo,20,0,2,29,31,0.0,Bragança 2013- vítimas a 30 dias.pdf
Bragança,2013,Vila Flor,20,0,1,30,31,0.0,Bragança 2013- vítimas a 30 dias.pdf
Bragança,2013,Vimioso,9,0,1,11,12,0.0,Bragança 2013- vítimas a 30 dias.pdf
Bragança,2013,Vinhais,23,0,1,28,29,0.0,Bragança 2013- vítimas a 30 dias.pdf
Castelo Branco,2013,Belmonte,16,0,2,22,24,0.0,Castelo Branco 2013- vítimas a 30 dias.pdf
Castelo Branco,2013,Castelo Branco,134,2,37,127,166,1.5,Castelo Branco 2013- vítimas a 30 dias.pdf
Castelo Branco,2013,Covilha,122,4,10,148,162,3.3,Castelo Branco 2013- vítimas a 30 dias.pdf
Castelo Branco,2013,Fundao,74,3,5,95,103,4.1,Castelo Branco 2013- vítimas a 30 dias.pdf
Castelo Branco,2013,Idanha-a-Nova,30,0,5,36,41,0.0,Castelo Branco 2013- vítimas a 30 dias.pdf
Castelo Branco,2013,Oleiros,16,0,3,15,18,0.0,Castelo Branco 2013- vítimas a 30 dias.pdf
Castelo Branco,2013,Penamacor,13,1,1,12,14,7.7,Castelo Branco 2013- vítimas a 30 dias.pdf
Castelo Branco,2013,Proenca-a-Nova,8,0,3,8,11,0.0,Castelo Branco 2013- vítimas a 30 dias.pdf
Castelo Branco,2013,Serta,48,13,21,78,112,27.1,Castelo Branco 2013- vítimas a 30 dias.pdf
Castelo Branco,2013,Vila de Rei,14,1,1,13,15,7.1,Castelo Branco 2013- vítimas a 30 dias.pdf
Castelo Branco,2013,Vila Velha de Rodao,23,0,3,29,32,0.0,Castelo Branco 2013- vítimas a 30 dias.pdf
Coimbra,2013,Arganil,40,0,0,53,53,0.0,Coimbra 2013- vítimas a 30 dias.pdf
Coimbra,2013,Cantanhede,131,1,4,185,190,0.8,Coimbra 2013- vítimas a 30 dias.pdf
Coimbra,2013,Coimbra,501,7,17,632,656,1.4,Coimbra 2013- vítimas a 30 dias.pdf
Coimbra,2013,Condeixa-a-Nova,45,4,5,59,68,8.9,Coimbra 2013- vítimas a 30 dias.pdf
Coimbra,2013,Figueira da Foz,216,3,10,274,287,1.4,Coimbra 2013- vítimas a 30 dias.pdf
Coimbra,2013,Gois,12,1,0,16,17,8.3,Coimbra 2013- vítimas a 30 dias.pdf
Coimbra,2013,Lousa,54,0,2,63,65,0.0,Coimbra 2013- vítimas a 30 dias.pdf
Coimbra,2013,Mira,44,0,0,52,52,0.0,Coimbra 2013- vítimas a 30 dias.pdf
Coimbra,2013,Miranda do Corvo,36,0,1,48,49,0.0,Coimbra 2013- vítimas a 30 dias.pdf
Coimbra,2013,Montemor-o-Velho,99,4,6,114,124,4.0,Coimbra 2013- vítimas a 30 dias.pdf
Coimbra,2013,Oliveira do Hospital,59,3,3,72,78,5.1,Coimbra 2013- vítimas a 30 dias.pdf
Coimbra,2013,Pampilhosa da Serra,13,0,2,20,22,0.0,Coimbra 2013- vítimas a 30 dias.pdf
Coimbra,2013,Penacova,47,0,5,60,65,0.0,Coimbra 2013- vítimas a 30 dias.pdf
Coimbra,2013,Penela,30,0,0,38,38,0.0,Coimbra 2013- vítimas a 30 dias.pdf
Coimbra,2013,Soure,56,1,1,79,81,1.8,Coimbra 2013- vítimas a 30 dias.pdf
Coimbra,2013,Tabua,35,4,0,37,41,11.4,Coimbra 2013- vítimas a 30 dias.pdf
Coimbra,2013,Vila Nova de Poiares,23,1,0,26,27,4.3,Coimbra 2013- vítimas a 30 dias.pdf
Faro,2013,Albufeira,171,1,8,210,219,0.6,Faro 2013- vítimas a 30 dias.pdf
Faro,2013,Alcoutim,11,0,2,12,14,0.0,Faro 2013- vítimas a 30 dias.pdf
Faro,2013,Aljezur,24,1,12,22,35,4.2,Faro 2013- vítimas a 30 dias.pdf
Faro,2013,Castro Marim,38,0,1,49,50,0.0,Faro 2013- vítimas a 30 dias.pdf
Faro,2013,Faro,261,2,18,293,313,0.8,Faro 2013- vítimas a 30 dias.pdf
Faro,2013,Lagoa (Algarve),99,2,11,122,135,2.0,Faro 2013- vítimas a 30 dias.pdf
Faro,2013,Lagos,100,0,12,100,112,0.0,Faro 2013- vítimas a 30 dias.pdf
Faro,2013,Loule,283,4,27,318,349,1.4,Faro 2013- vítimas a 30 dias.pdf
Faro,2013,Monchique,24,2,7,23,32,8.3,Faro 2013- vítimas a 30 dias.pdf
Faro,2013,Olhao,155,1,11,166,178,0.6,Faro 2013- vítimas a 30 dias.pdf
Faro,2013,Portimao,187,3,10,209,222,1.6,Faro 2013- vítimas a 30 dias.pdf
Faro,2013,Sao Bras de Alportel,26,0,0,30,30,0.0,Faro 2013- vítimas a 30 dias.pdf
Faro,2013,Silves,130,6,11,162,179,4.6,Faro 2013- vítimas a 30 dias.pdf
Faro,2013,Tavira,88,2,9,94,105,2.3,Faro 2013- vítimas a 30 dias.pdf
Faro,2013,Vila do Bispo,21,1,1,31,33,4.8,Faro 2013- vítimas a 30 dias.pdf
Faro,2013,Vila Real de Santo Antonio,46,0,3,53,56,0.0,Faro 2013- vítimas a 30 dias.pdf
Guarda,2013,Aguiar da Beira,12,0,0,16,16,0.0,Guarda 2013- vítimas a 30 dias.pdf
Guarda,2013,Almeida,32,1,4,46,51,3.1,Guarda 2013- vítimas a 30 dias.pdf
Guarda,2013,Celorico da Beira,19,0,3,26,29,0.0,Guarda 2013- vítimas a 30 dias.pdf
Guarda,2013,Figueira de Castelo Rodrigo,15,1,2,14,17,6.7,Guarda 2013- vítimas a 30 dias.pdf
Guarda,2013,Fornos de Algodres,8,1,0,7,8,12.5,Guarda 2013- vítimas a 30 dias.pdf
Guarda,2013,Gouveia,31,0,4,37,41,0.0,Guarda 2013- vítimas a 30 dias.pdf
Guarda,2013,Guarda,97,2,14,116,132,2.1,Guarda 2013- vítimas a 30 dias.pdf
Guarda,2013,Manteigas,13,0,1,18,19,0.0,Guarda 2013- vítimas a 30 dias.pdf
Guarda,2013,Meda,8,0,0,9,9,0.0,Guarda 2013- vítimas a 30 dias.pdf
Guarda,2013,Pinhel,18,2,2,19,23,11.1,Guarda 2013- vítimas a 30 dias.pdf
Guarda,2013,Sabugal,28,0,4,30,34,0.0,Guarda 2013- vítimas a 30 dias.pdf
Guarda,2013,Seia,80,3,9,94,106,3.8,Guarda 2013- vítimas a 30 dias.pdf
Guarda,2013,Trancoso,30,4,6,30,40,13.3,Guarda 2013- vítimas a 30 dias.pdf
Guarda,2013,Vila Nova de Foz Coa,13,0,2,18,20,0.0,Guarda 2013- vítimas a 30 dias.pdf
Leiria,2013,Alcobaca,201,5,18,237,260,2.5,Leiria 2013- vítimas a 30 dias.pdf
Leiria,2013,Alvaiazere,29,0,3,32,35,0.0,Leiria 2013- vítimas a 30 dias.pdf
Leiria,2013,Ansiao,35,3,6,43,52,8.6,Leiria 2013- vítimas a 30 dias.pdf
Leiria,2013,Batalha,48,0,3,57,60,0.0,Leiria 2013- vítimas a 30 dias.pdf
Leiria,2013,Bombarral,34,1,7,45,53,2.9,Leiria 2013- vítimas a 30 dias.pdf
Leiria,2013,Caldas da Rainha,155,4,16,184,204,2.6,Leiria 2013- vítimas a 30 dias.pdf
Leiria,2013,Castanheira de Pera,4,0,1,3,4,0.0,Leiria 2013- vítimas a 30 dias.pdf
Leiria,2013,Figueiro dos Vinhos,20,1,2,19,22,5.0,Leiria 2013- vítimas a 30 dias.pdf
Leiria,2013,Leiria,462,12,29,520,561,2.6,Leiria 2013- vítimas a 30 dias.pdf
Leiria,2013,Marinha Grande,144,1,7,159,167,0.7,Leiria 2013- vítimas a 30 dias.pdf
